"vol" "age" "siteclass" "species" "step0.nomgmt" "step0.finalfell" "step0.thin" "step1.nomgmt" "step1.finalfell" "step1.thin" "step2.nomgmt" "step2.finalfell" "step2.thin" "step3.nomgmt" "step3.finalfell" "step3.thin" "step4.nomgmt" "step4.finalfell" "step4.thin"
"6817" "6" "14" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7329" "7" "14" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 1.661376444672 0.746415504128 0
"7841" "8" "14" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 13.1884496014532 6.794049794688 0
"8353" "9" "14" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0.5786468352 0.3398402048 0 37.3631964868631 21.9434646033958 0
"673" "10" "14" "SE11" "BT" 0 0 0 0 0 0 0 0 0 2.42397460266667 1.61598306844444 0 47.2913336951467 31.5275557967644 0
"1185" "11" "14" "SE11" "BT" 0 0 0 0 0 0 2.07063216 1.56205584 0 3.7262005648 2.81099340853333 0 37.5791059699275 28.3491501176646 0
"1697" "12" "14" "SE11" "BT" 0 0 0 0 0 0 3.51053220226415 2.99045335748428 0 2.39997522499623 2.0444233398116 0 23.9913754293411 20.4370975879572 0
"2209" "13" "14" "SE11" "BT" 0 0 0 4.4472 4.2728 0 3.67225578264151 3.52824575194969 0 2.48081279538449 2.3835260190949 0 24.7994689795499 23.8269407842735 0
"2721" "14" "14" "SE11" "BT" 10.464 11.336 0 6.2784 6.8016 0 5.13399595471698 5.5618289509434 0 3.46829948940881 3.75732444685954 0 34.670889218004 37.5601299861711 0
"3233" "15" "14" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3745" "16" "14" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4257" "17" "14" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"193" "1" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4801" "2" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5313" "3" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5825" "4" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6337" "5" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6849" "6" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7361" "7" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7873" "8" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8385" "9" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0.306682822656 0.271964012544 0
"705" "10" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 1.21198730133333 1.21198730133333 0
"1217" "11" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0.9731971152 1.0974350448 0 1.751314265456 1.974886299344 0
"1729" "12" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 1.54463416899623 1.96589803326792 0 1.05598909899834 1.34398612599789 0
"2241" "13" "15" "SE11" "BT" 0 0 0 0 0 0 1.823352 2.623848 0 1.50562487088302 2.16663091175849 0 1.01713324610764 1.46367954927685 0
"2753" "14" "15" "SE11" "BT" 8.1016 13.2184 0 3.97632 6.48768 0 2.385792 3.892608 0 1.95091846279245 3.18307749192453 0 1.31795380597535 2.15034568343346 0
"3265" "15" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3777" "16" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4289" "17" "15" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"225" "1" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4833" "2" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5345" "3" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5857" "4" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6369" "5" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6881" "6" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7393" "7" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7905" "8" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8417" "9" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"737" "10" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1249" "11" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0.360082932624 0.613114182576 0
"1761" "12" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0.525175617458717 1.01945855153751 0
"2273" "13" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0.56523912 1.25811288 0 0.641967837173736 1.42889615370928 0
"2785" "14" "16" "SE11" "BT" 0 0 0 0.0180035555555556 0.0462948571428571 0 0.0138772622222222 0.0356843885714286 0 0.00918739342222222 0.0236247259428571 0 0.00690784451998323 0.0177630287656712 0
"3297" "15" "16" "SE11" "BT" 5.33 15.99 0 3.3418253968254 10.0254761904762 0 1.82164682539683 5.46494047619048 0 1.04712599206349 3.14137797619048 0 0.745640243748128 2.23692073124438 0
"3809" "16" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4321" "17" "16" "SE11" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" "1" "1" "SE12" "BT" 13467.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4613" "2" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5125" "3" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5637" "4" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6149" "5" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6661" "6" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7173" "7" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7685" "8" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8197" "9" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"517" "10" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1029" "11" "1" "SE12" "BT" 0 0 0 2040.78494967742 0 0 3805.95305339793 0 0 3782.01624174134 0 0 7894.96088320684 0 0
"1541" "12" "1" "SE12" "BT" 0 0 0 0 0 0 86.7382762264151 0 0 86.1927524765634 0 0 179.927415886792 0 0
"2053" "13" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2565" "14" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3077" "15" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3589" "16" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4101" "17" "1" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"261" "1" "2" "SE12" "BT" 0 0 0 84.6988679245283 0 0 0 0 0 0 0 0 0 0 0
"4869" "2" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5381" "3" "2" "SE12" "BT" 13467.12 0 0 13382.4211320755 0 0 0 0 0 0 0 0 0 0 0
"5893" "4" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6405" "5" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6917" "6" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7429" "7" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7941" "8" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8453" "9" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"773" "10" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1285" "11" "2" "SE12" "BT" 0 0 0 0 0 0 2040.78494967742 0 0 3805.95305339793 0 0 3782.01624174134 0 0
"1797" "12" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 86.7382762264151 0 0 86.1927524765634 0 0
"2309" "13" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2821" "14" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3333" "15" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3845" "16" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4357" "17" "2" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"293" "1" "3" "SE12" "BT" 0 0 0 0 0 0 84.6988679245283 0 0 0 0 0 0 0 0
"4901" "2" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5413" "3" "3" "SE12" "BT" 0 0 0 81.6189090909091 0 0 81.1055826186392 0 0 0 0 0 0 0 0
"5925" "4" "3" "SE12" "BT" 19637.83 0 0 13385.5010909091 0 0 13301.3155494568 0 0 0 0 0 0 0 0
"6437" "5" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6949" "6" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7461" "7" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7973" "8" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8485" "9" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"805" "10" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1317" "11" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 2040.78494967742 0 0 3805.95305339793 0 0
"1829" "12" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 86.7382762264151 0 0
"2341" "13" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2853" "14" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3365" "15" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3877" "16" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4389" "17" "3" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"325" "1" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 84.6988679245283 0 0 0 0 0
"4933" "2" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5445" "3" "4" "SE12" "BT" 0 0 0 0 0 0 81.6189090909091 0 0 81.1055826186392 0 0 0 0 0
"5957" "4" "4" "SE12" "BT" 0 0 0 119.017151515152 0 0 81.1242490358127 0 0 80.6140336330717 0 0 0 0 0
"6469" "5" "4" "SE12" "BT" 19637.83 0 0 18804.7099393939 0 0 12817.6313476584 0 0 12737.0173140253 0 0 0 0 0
"6981" "6" "4" "SE12" "BT" 0 0 0 714.102909090909 0 0 486.745494214876 0 0 483.68420179843 0 0 0 0 0
"7493" "7" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8005" "8" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8517" "9" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"837" "10" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1349" "11" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 2040.78494967742 0 0
"1861" "12" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2373" "13" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2885" "14" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3397" "15" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3909" "16" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4421" "17" "4" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"357" "1" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 84.6988679245283 0 0
"4965" "2" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5477" "3" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 81.6189090909091 0 0 81.1055826186392 0 0
"5989" "4" "5" "SE12" "BT" 0 0 0 0 0 0 119.017151515152 0 0 81.1242490358127 0 0 80.6140336330717 0 0
"6501" "5" "5" "SE12" "BT" 0 0 0 123.508364779874 0 0 118.268615971031 0 0 80.6140336330717 0 0 80.1070271322348 0 0
"7013" "6" "5" "SE12" "BT" 0 0 0 0 0 0 102.014701298701 0 0 69.5350706021251 0 0 69.0977431140615 0 0
"7525" "7" "5" "SE12" "BT" 13802.69 0 0 19514.3216352201 0 0 18686.4413234229 0 0 12737.0173140253 0 0 12656.9102868931 0 0
"8037" "8" "5" "SE12" "BT" 0 0 0 0 0 0 612.088207792208 0 0 417.210423612751 0 0 414.586458684369 0 0
"8549" "9" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"869" "10" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1381" "11" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1893" "12" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2405" "13" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2917" "14" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3429" "15" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3941" "16" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4453" "17" "5" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"389" "1" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4997" "2" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5509" "3" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 81.6189090909091 0 0
"6021" "4" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 119.017151515152 0 0 81.1242490358127 0 0
"6533" "5" "6" "SE12" "BT" 0 0 0 0 0 0 123.508364779874 0 0 118.268615971031 0 0 80.6140336330717 0 0
"7045" "6" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 102.014701298701 0 0 69.5350706021251 0 0
"7557" "7" "6" "SE12" "BT" 0 0 0 86.2668125 0 0 121.964510220126 0 0 116.790258271393 0 0 79.6063582126583 0 0
"8069" "8" "6" "SE12" "BT" 13802.69 0 0 13716.4231875 0 0 19392.357125 0 0 18620.6584158009 0 0 12692.1784911137 0 0
"8581" "9" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 306.044103896104 0 0 208.605211806375 0 0
"901" "10" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 255.036753246753 0 0 173.837676505313 0 0
"1413" "11" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1925" "12" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2437" "13" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2949" "14" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3461" "15" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3973" "16" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4485" "17" "6" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"421" "1" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5029" "2" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5541" "3" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6053" "4" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 119.017151515152 0 0
"6565" "5" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 123.508364779874 0 0 118.268615971031 0 0
"7077" "6" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 102.014701298701 0 0
"7589" "7" "7" "SE12" "BT" 0 0 0 0 0 0 86.2668125 0 0 121.964510220126 0 0 116.790258271393 0 0
"8101" "8" "7" "SE12" "BT" 0 0 0 86.2668125 0 0 85.727644921875 0 0 121.20223203125 0 0 116.379115098755 0 0
"8613" "9" "7" "SE12" "BT" 6570.74 0 0 13716.4231875 0 0 13630.6955425781 0 0 19271.1548929688 0 0 18547.999886973 0 0
"933" "10" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 304.829643166357 0 0
"1445" "11" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 212.530627705628 0 0
"1957" "12" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2469" "13" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2981" "14" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3493" "15" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4005" "16" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4517" "17" "7" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"453" "1" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5061" "2" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5573" "3" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6085" "4" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6597" "5" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 108.687361006289 0 14.8210037735849
"7109" "6" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7621" "7" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 72.4641225 0 13.80269 102.450188584906 0 19.5143216352201
"8133" "8" "8" "SE12" "BT" 0 0 0 0 0 0 70.73878625 0 15.52802625 70.2966688359375 0 15.4309760859375 99.385830265625 0 21.816401765625
"8645" "9" "8" "SE12" "BT" 0 0 0 33.0603270440252 0 8.26508176100629 69.01345 0 17.2533625 68.5821159375 0 17.145528984375 96.961785625 0 24.24044640625
"965" "10" "8" "SE12" "BT" 5125.1772 0 1445.5628 5092.94338113208 0 1436.47121006289 10631.5219725 0 2998.6344025 10565.0749601719 0 2979.89293748438 14936.9630755313 0 4212.98958540625
"1477" "11" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1989" "12" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2501" "13" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3013" "14" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3525" "15" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4037" "16" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4549" "17" "8" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"485" "1" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5093" "2" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5605" "3" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6117" "4" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6629" "5" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7141" "6" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 11.5942596 0 2.2084304
"7653" "7" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 12.732981525 0 2.795044725 72.0739808404688 0 15.8211177454688
"8165" "8" "9" "SE12" "BT" 0 0 0 0 0 0 6.61206540880503 0 1.65301635220126 70.393719 0 17.59842975 69.95375825625 0 17.4884395640625
"8677" "9" "9" "SE12" "BT" 0 0 0 1127.538984 0 318.023816 1146.2345989434 0 323.296938163522 2392.76532495 0 674.88252755 2377.81054166906 0 670.664511752813
"997" "10" "9" "SE12" "BT" 2054.0368 0 648.6432 3797.14386264151 0 1199.09806188679 3773.26245470037 0 1191.55656464222 7876.68734817925 0 2487.3749520566 7827.45805225313 0 2471.82885860625
"1509" "11" "9" "SE12" "BT" 0 0 0 95.4121038490566 0 33.5231716226415 94.8120277242198 0 33.3123340652664 197.920157475472 0 69.5395147886793 196.68315649125 0 69.10489282125
"2021" "12" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2533" "13" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3045" "14" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3557" "15" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4069" "16" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4581" "17" "9" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"37" "1" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4645" "2" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5157" "3" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5669" "4" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6181" "5" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6693" "6" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 2.2919366745 0 0.5031080505
"7205" "7" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 1.32241308176101 0 0.330603270440252 24.26512902 0 6.066282255
"7717" "8" "10" "SE12" "BT" 0 0 0 0 0 0 248.05857648 0 69.96523952 257.329022786415 0 72.5799807859119 581.315472309 0 163.960774241
"8229" "9" "10" "SE12" "BT" 0 0 0 492.968832 0 155.674368 1768.24415487396 0 558.39289101283 1776.72128432507 0 561.069879260548 3708.90661052502 0 1171.23366648159
"549" "10" "10" "SE12" "BT" 0 0 0 9.80636923870968 0 3.44548108387097 18.288345841003 0 6.42563502521729 18.1733247979779 0 6.38522222631655 37.9368250232017 0 13.3291547378817
"1061" "11" "10" "SE12" "BT" 1945.9296 0 756.7504 0 0 0 6.24515588830189 0 2.42867173433962 6.20587817831257 0 2.41339706934378 12.9547739438491 0 5.03796764483019
"1573" "12" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2085" "13" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2597" "14" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3109" "15" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3621" "16" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4133" "17" "10" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"69" "1" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4677" "2" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5189" "3" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5701" "4" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6213" "5" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6725" "6" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0.264482616352201 0 0.0661206540880503
"7237" "7" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 54.5728868256 0 15.3923526944 57.6438672167849 0 16.2585266508881
"7749" "8" "11" "SE12" "BT" 0 0 0 0 0 0 118.31251968 0 37.36184832 612.903115294551 0 193.548352198279 621.983165555692 0 196.415736491271
"8261" "9" "11" "SE12" "BT" 0 0 0 0 0 0 367.346591682064 0 129.067721401806 1313.25564452539 0 461.414145373787 1319.49881484803 0 463.60769170336
"581" "10" "11" "SE12" "BT" 0 0 0 544.860288 0 211.890112 7.06058585187097 0 2.74578338683871 14.9162526542467 0 5.80076492109595 14.8224397444716 0 5.76428212285006
"1093" "11" "11" "SE12" "BT" 0 0 0 8.78806916129032 0 3.76631535483871 0 0 0 0.0282039298181376 0 0.0120873984934875 0.0280265466117342 0 0.0120113771193146
"1605" "12" "11" "SE12" "BT" 131.512 0 61.888 1314.69514652903 0 618.680068954839 0 0 0 4.21930790079338 0 1.98555665919688 4.19277137311543 0 1.97306888146609
"2117" "13" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2629" "14" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3141" "15" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3653" "16" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4165" "17" "11" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"101" "1" "12" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4709" "2" "12" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5221" "3" "12" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5733" "4" "12" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6245" "5" "12" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6757" "6" "12" "SE12" "BT" 0 0 0 0 0 0 0 0 0 0 0 0 12.006035101632 0 3.386317592768
"7269" "7" "12" "SE12" "BT" 0 0 0 0 0 0 0 0 0 28.3950047232 0 8.9668435968 188.572141658148 0 59.549097365731
