ownership vol age finalfell thin nomgmt
priv 9 27 0.033333333 0.245555556 0.721111111
priv 9 28 0.076923077 0.34 0.583076923
priv 9 29 0.1 0.234939759 0.665060241
priv 9 30 0.1 0.312 0.588
priv 9 31 0.1 0.296491228 0.603508772
priv 9 32 0.1 0.3 0.6
priv 9 33 0.1 0.3 0.6
priv 9 34 0.1 0.3 0.6
priv 9 35 0.1 0.3 0.6
priv 9 36 0.1 0.3 0.6
priv 9 37 0.1 0.3 0.6
priv 10 1 0 0 1
priv 10 2 0 0 1
priv 10 3 0 0.041666667 0.958333333
priv 10 4 0 0.119047619 0.880952381
priv 10 5 0 0.1 0.9
priv 10 6 0 0.15 0.85
priv 10 7 0 0.24137931 0.75862069
priv 10 8 0 0.157894737 0.842105263
priv 10 9 0 0.387234043 0.612765957
priv 10 10 0 0.275 0.725
priv 10 11 0 0.242424242 0.757575758
priv 10 12 0 0.263888889 0.736111111
priv 10 13 0 0.214285714 0.785714286
priv 10 14 0 0.20754717 0.79245283
priv 10 15 0 0.285606061 0.714393939
priv 10 16 0 0.262015504 0.737984496
priv 10 17 0 0.306369427 0.693630573
priv 10 18 0 0.267938931 0.732061069
priv 10 19 0 0.333057851 0.666942149
priv 10 20 0 0.295934959 0.704065041
priv 10 21 0 0.23442623 0.76557377
priv 10 22 0 0.226605505 0.773394495
priv 10 23 0 0.322018349 0.677981651
priv 10 24 0 0.2496 0.7504
priv 10 25 0 0.287610619 0.712389381
priv 10 26 0 0.333944954 0.666055046
priv 10 27 0.033333333 0.245555556 0.721111111
priv 10 28 0.076923077 0.34 0.583076923
priv 10 29 0.1 0.234939759 0.665060241
priv 10 30 0.1 0.312 0.588
priv 10 31 0.1 0.296491228 0.603508772
priv 10 32 0.1 0.3 0.6
priv 10 33 0.1 0.3 0.6
priv 10 34 0.1 0.3 0.6
priv 10 35 0.1 0.3 0.6
priv 10 36 0.1 0.3 0.6
priv 10 37 0.1 0.3 0.6
