"vol" "age" "ownership" "step0" "step1" "step2" "step3" "step4" "step5" "step6" "step7" "step8" "step9" "step10" "step11" "step12" "step13" "step14" "step15" "step16" "step17" "step18" "step19" "step20"
"455" "6" "14" "priv" 3839.3 3392.3679638279 2171.76941659827 956.596584326555 729.819393868818 689.800868462134 314.54494482129 342.991835586527 374.081041540077 438.487994885729 135.193380070613 27.4802283295616 1546.58107589986 0 673.754610742577 779.167259644785 883.155554989739 994.035351503522 1105.07500873301 1213.65402003036 1311.86028571142
"529" "7" "14" "priv" 3188.21 1473.26424398877 1267.72866357306 773.899962721173 525.769946595144 568.235170483577 265.902563135154 279.282088806664 300.950104245486 446.353125239442 138.141866327034 27.6791009141098 1610.87149590438 0 680.794370608105 787.308429019397 892.38325144169 1004.42158123888 1116.62144206473 1226.33494677227 1325.56732569494
"603" "8" "14" "priv" 1223.3 910.85089639816 835.751026700407 932.46125879449 565.443332019056 625.096442959525 295.055218495471 357.57077232917 396.707021236551 556.946022853213 172.296051807698 33.2295946213075 1999.66461999467 0 819.13127552582 947.288910627797 1073.71485806849 1208.51929235396 1343.51808065182 1475.52528713506 1594.92161094394
"677" "9" "14" "priv" 1263.86 988.94472802718 912.17963727235 1098.63998827065 656.929377190674 708.729358191041 337.924382423203 470.596641757005 521.267775558333 659.670180907742 204.062865911041 38.0622787327533 2341.51547557444 0 939.305751923259 1086.26535095321 1231.23920700231 1385.82075490844 1540.62517043933 1691.99911018474 1828.91202886214
"85" "10" "14" "priv" 1558.98 382.104081699737 912.649232006764 676.817341108334 520.369716619807 491.156235158348 263.883334907417 667.84849466667 671.890521004558 487.029416402179 151.122482374024 21.8017709004824 1542.92144136694 0 540.509147098872 625.074803560606 708.497794556123 797.449385073787 886.529221361832 973.635042759456 1052.41949047482
"13" "1" "15" "priv" 459.58 976.882390250867 1293.94429886296 556.60559561293 512.453417227776 408.592357948336 356.19846302112 176.833492543831 220.151107878975 275.970933618768 151.737831286717 45.2456104578591 9.23644262301943 462.981194574457 0 223.725958084036 258.729126142255 293.259325467992 330.077906464222 366.949570572926 403.004156238089
"161" "2" "15" "priv" 1100.54 1809.37652977239 1467.18677800151 740.407475270879 649.531708087912 509.906183223849 437.416722563356 213.722755202241 264.939624693378 328.751786436673 187.825707941586 56.1717468208622 11.4856190413555 579.669263421373 0 278.418212220709 321.978287038535 364.949770751146 410.769056028822 456.654401165625 501.522924108691
"235" "3" "15" "priv" 2434.31 4029.97653297784 2292.41995651384 1359.62615309445 1039.74717287042 809.667500317352 681.184701931555 323.944449173388 397.087601083502 482.636395170908 299.91724510535 90.2148540837005 18.493011702403 947.091909307331 0 449.002584930944 519.251531783188 588.551262973133 662.443618524415 736.442508225427 808.801577780474
"309" "4" "15" "priv" 2763.2 3481.34306966928 2211.69755972623 1335.77615156653 845.269639788215 665.1574805091 556.566726065134 258.195361735617 310.839998350406 368.304453276705 256.562513767703 77.6879376499348 15.9510817824041 832.557273970149 0 388.07646946268 448.793187345458 508.689490657482 572.555235365906 636.513058378759 699.053571928021
"383" "5" "15" "priv" 2740.6 3465.2429334116 2767.55489552205 1649.81249991579 874.402772509691 693.490715922692 591.147455791759 269.829678901723 316.034327281983 363.858121366219 296.667764641662 90.4725343674459 18.5539674921586 993.205088956505 0 452.58874780631 523.398769747407 593.251994684619 667.734525061491 742.32444047142 815.261438567734
"457" "6" "15" "priv" 2811.3 3546.02556763497 2946.39953338882 1873.86780955343 871.785966838866 666.963450342152 621.14976897287 283.425262996282 312.929524564224 344.77182054865 384.370461848587 118.34707914891 24.0600717987965 1347.52433685842 0 589.583790868377 681.827447764088 772.824692751911 869.852497411029 967.020191705447 1062.03464365684
"531" "7" "15" "priv" 863.2 1614.28472739237 1249.14155490909 845.238903371195 407.689385981855 300.724506165385 294.696272258078 135.394041480929 146.714190252266 159.624870072374 200.489573733761 61.8900883371122 12.5047501582645 712.360030777762 0 306.927993336536 354.948581669408 402.32030768333 452.831447648711 503.415411944944 552.87843234525
"605" "8" "15" "priv" 1181.06 2385.83353221047 1255.0518001679 1059.29333817927 730.525233401275 483.652015479826 521.367549768227 244.259657436736 269.278436752393 293.061745224559 420.912918455513 130.228298645194 25.7855673348191 1514.61383278491 0 634.570039434043 733.852044639167 831.792534582528 936.223726183046 1040.80548123657 1143.06969788472
"679" "9" "15" "priv" 1315.64 2099.99905655989 1397.76304918281 1311.08587318075 1380.87762486614 849.129464774291 922.982409612827 439.081956627055 577.642955795921 634.385596056024 829.72542469265 256.717585568916 48.5676421180788 2953.76157747299 0 1197.68899757695 1385.07408969004 1569.9272027161 1767.03088144532 1964.41873399285 2157.43245905707
"87" "10" "15" "priv" 681.02 2118.82566012033 878.130573724807 1331.41620025477 1210.40707842784 831.426325317018 831.599930015075 424.153343902197 870.262233346951 900.794278229122 801.840558526473 248.474264920066 40.4018459487007 2673.20549187611 0 999.352433383621 1155.70666905071 1309.94821981629 1474.4116501103 1639.11219521243 1800.16296566253
"15" "1" "16" "priv" 960.88 773.90089437294 1493.65129378501 1712.98173527925 768.070458160001 697.963609869366 554.224654418444 481.127330167969 237.874006803211 295.81947049047 369.864436389659 205.38199188645 61.2886018068548 12.5168050355676 628.538249583007 0 303.243886987054 350.688076430859 397.49119195508 447.396038537302 497.372835328154
"163" "2" "16" "priv" 179.62 444.441838793991 733.078004923345 510.863512656877 275.178024822509 228.293882977719 178.655949671729 152.111500484591 73.5608217162264 90.8045663097848 111.810649015735 65.9519191027091 19.7683993771206 4.04609185714726 205.382219410518 0 98.1414428935905 113.496216423223 128.643513653517 144.794650943126 160.969074101286
"237" "3" "16" "priv" 3063.45 1921.91599927678 3066.16456652746 1986.29266562255 1115.56711475531 877.156850690846 685.801979542077 580.884402914139 278.450056291441 342.236488438171 418.385389230057 254.525016111457 76.4492470018831 15.6593383887252 799.258221765754 0 380.057301063052 439.519375534832 498.177988390026 560.724018552259 623.360224323223
"311" "4" "16" "priv" 5167.46 2868.57806998767 4062.85416807035 2528.6223630345 1512.87020728015 1019.10552653737 798.678521041714 671.388014072843 314.588280446297 380.906053803577 455.615093155061 306.016251299481 92.4649072403733 18.9683333739881 984.764530615688 0 461.208479287143 533.367106067053 604.550713266192 680.451792855729 756.462302668695
"385" "5" "16" "priv" 3728.79 2118.9211873523 2673.99815521738 1936.35686939308 1169.26440953296 660.933700454261 520.483343882561 443.728171694576 204.048109779459 240.669974856397 279.757227921184 219.713392268771 66.884933927682 13.7081321939507 730.397420161488 0 334.208560859645 386.497345417544 438.079595066538 493.080298038262 548.160298158953
"459" "6" "16" "priv" 3705.79 2413.56220777451 3074.91679296013 2472.54034839315 1517.37256212859 767.468948754289 599.504084401877 529.570345794947 241.867003021753 276.827667955554 313.587899802693 291.079531624917 89.151741751459 18.2065303358694 995.273469287677 0 445.041028710787 514.670168101556 583.358466773372 656.598869016186 729.944865456405
"533" "7" "16" "priv" 2440.3 2287.31145216829 3189.4174709579 2545.68780012986 1658.14230422639 801.533363598789 603.166385971209 571.716818433339 261.799716002765 288.540218802013 317.358431104467 366.944121715542 113.06751445367 22.9029191310716 1291.86603555161 0 561.585429485102 649.448587321846 736.124523295561 828.54463761253 921.097998436844
"607" "8" "16" "priv" 1850.5 942.737001183053 1804.21641747307 1171.12346866774 889.811565016704 553.410147264113 378.128634711691 393.040228105602 183.183819502457 206.374318307981 224.927872937503 303.389636705013 93.7958693511759 18.5610798796024 1085.12966035285 0 456.517582588231 527.942292540153 598.401899719727 673.530998437966 748.76841437782
"681" "9" "16" "priv" 895.4 1074.98491120237 2018.47628679888 1156.9143822481 1085.36800534235 967.646154444929 617.377546086272 662.430256767792 316.312039204522 424.605148279641 459.993599149734 581.161730568152 179.847408109904 33.8645371607322 2058.24520137811 0 834.862039638183 965.480840107937 1094.33469723331 1231.72794337398 1369.31927594114
"89" "10" "16" "priv" 1154.03 1504.0964378881 3411.01684328648 1737.9068545749 2071.48534873504 1949.17781540831 1282.68890027243 1328.3129315642 657.15614723187 1139.09609275641 1200.85940129391 1235.88640871751 382.731376979876 66.6062326433455 4238.11499189331 0 1645.06947559141 1902.44972692525 2156.35221273121 2427.08129687592 2698.20070411388
"17" "1" "17" "priv" 0 1007.94322482848 890.351546763234 1685.72909671631 1846.83589602325 840.171367023595 757.78014667789 601.03528311428 520.982901631636 257.148082579842 319.611674697629 399.160559944084 222.662417209913 66.4682289329243 13.5769438327483 682.351575314492 0 328.958466610106 380.425844779083 431.197787021337 485.33448198067
"165" "2" "17" "priv" 1006.12 495.120796358993 440.2392223764 711.732100361122 475.119966593367 262.256291882129 210.867903788829 164.930861800486 140.006461032112 67.3649882352135 82.9501560571462 101.720109222349 61.0734674945101 18.3280554183547 3.75296955892671 191.110732666481 0 91.062936295123 105.310238174218 119.3650280984 134.351255554748
"239" "3" "17" "priv" 3046 2505.66922629621 1631.2986897102 2533.97229576643 1638.55254755074 930.06909520035 709.923625006842 555.392286748111 469.934617415932 224.405036003578 275.086908677567 335.069388503018 207.439822690832 62.3748038398375 12.7795994427095 654.369778685649 0 310.270642505549 358.814206856156 406.701842347326 457.763082087562
"313" "4" "17" "priv" 2860.66 2917.88743306197 1693.45444352416 2482.83468631148 1590.29337232926 929.2400537663 656.223817659991 513.958041904946 433.895495440029 205.00093967924 249.347085155578 300.499379790014 195.836668934329 59.0659871649393 12.1084567648408 625.689151465823 0 294.260795297386 340.29953018067 385.716181884322 434.142681064191
"387" "5" "17" "priv" 5129.45 4931.01861469884 2799.00271214804 3768.74871530215 2537.27830726787 1527.31743149505 940.161788940926 737.81987854856 625.963602478605 290.757311199519 347.239688553174 409.535532401733 299.084804000568 90.7397195278794 18.5995242152636 980.040290191899 0 452.928953138738 523.792202092593 593.697934830157 668.236452798699
"461" "6" "17" "priv" 3274.76 2976.36524349616 1867.23068445195 2389.30587170284 1834.53508895872 1125.41063638349 594.177005317296 464.095102607624 406.471857388611 186.249617733729 215.183331843629 245.890372035815 217.716505273206 66.5699649479645 13.6003541853496 738.891046005375 0 332.229755549757 384.20894503246 435.485782907325 490.160833888543
"535" "7" "17" "priv" 2367.78 3305.92315220523 2452.34671514646 3328.52095336615 2626.09359182755 1677.77146662641 845.202851413945 642.837009949 593.155748219172 271.7260396404 305.462343024758 340.623109022422 361.069763040825 111.007100047031 22.5106169893478 1257.54934436226 0 551.398380668081 637.667718168494 722.771369776081 813.515001465847
"609" "8" "17" "priv" 1469.33 1724.5760818836 1383.16834644211 2020.99905895782 1548.77240215839 1035.79402955889 538.282983019425 396.256648957998 381.733916102179 175.70510287157 196.959371938219 216.691827162798 255.569083257757 78.7926832153638 15.8238779392436 901.474107486859 0 388.295025057333 449.045937176109 508.975972685826 572.877685088535
"683" "9" "17" "priv" 973.1 1554.455370343 1003.88616584254 1921.99376416866 1189.13013339062 984.7882496657 718.131718379819 476.053604894581 501.071195134268 236.767761262569 297.210681234655 322.106896709834 413.250871379514 127.829858682834 24.5484091306997 1467.46274190753 0 604.540913867346 699.124695684116 792.430445428907 891.919743824935
"91" "10" "17" "priv" 1998.68 1727.26085682753 2189.47147359492 4683.95345734703 2472.67869390023 2750.31137839809 2551.93815979504 1666.33128147441 1741.09420515746 853.715120794338 1396.82875881765 1480.86282520793 1596.34659671855 494.273598222871 87.7392479408705 5518.03123191363 0 2165.98935811478 2504.87041672636 2839.17245710486 3195.62932648953
"19" "1" "18" "priv" 0 102.748135964413 386.544366501589 341.742461688539 634.594017493818 664.132709314906 306.839558964889 274.127875178121 217.188352246237 187.958866958114 92.595551808442 115.008355492806 143.441497173637 80.4578201503698 24.0277949231566 4.90891298868837 246.967353658357 0 118.952455407927 137.563227368584 155.922527427894
"167" "2" "18" "priv" 845.37 839.803942331122 1205.17982008997 996.596256840671 1763.08111799801 1651.64991743097 795.23334151011 689.719263354923 545.037489703088 469.67354107079 230.098926050352 285.166982099042 354.242903205331 202.105057360551 60.4310580382134 12.3527799156621 623.449928874247 0 299.435484676163 346.283828437763 392.499149447508
"241" "3" "18" "priv" 3720.03 2452.49086859333 1996.85726645316 1306.33005219108 2014.077340065 1304.98603343208 742.61131964563 561.639941793528 439.46996957171 371.841910201857 177.371603248232 217.231856073535 264.296037081103 164.60911564429 49.5138143928078 10.1449784548497 520.05306965114 0 246.334819729222 284.875269694954 322.894954576242
"315" "4" "18" "priv" 4535.75 3311.36976429462 3081.4279351846 1852.12367219429 2718.74537274031 1767.16732134383 1028.73961544464 725.738375759668 568.394883204611 480.751621833968 227.295081177352 276.303062353214 332.985804703476 217.73645274374 65.6793586798128 13.4610631262055 696.179514694643 0 327.157730790484 378.343373844491 428.837387824343
"389" "5" "18" "priv" 3120.17 2538.07889404789 2489.35340339125 1435.00302487301 1996.0879822272 1327.20684713641 790.26725146958 510.633970451009 400.264394893614 339.489319386565 158.760259880973 190.799469352413 226.852304758826 159.427044613946 48.274066144379 9.8932159164098 518.152342468563 0 240.7610021382 278.429397401227 315.588810930584
"463" "6" "18" "priv" 5273.74 4760.02923780299 4594.88996538476 2749.49109280819 3645.09818536706 2599.63693757625 1584.43843852262 909.88229217626 710.999783825547 613.971518683595 283.595957839386 333.360841293151 387.472062967307 312.186750214749 95.1046309831355 19.4489357458456 1042.42641469566 0 474.425763870999 548.652308193978 621.875890884267
"537" "7" "18" "priv" 4177.28 2205.28634989264 2318.30130409307 1561.59744838021 2054.63070509212 1596.07302676564 998.840369627543 516.430640940639 398.205573755087 357.563548968357 163.841799312997 186.91022931875 211.153586998427 204.211987703764 62.6162253144292 12.7414870468659 702.375324589352 0 311.690178643099 360.455837302354 408.562566126276
"611" "8" "18" "priv" 2845.41 1945.90456321621 2608.93760349973 1965.81325853984 2743.84740512384 2134.18238084607 1389.85313652282 715.753488821227 536.626124822272 503.597811189884 231.312116696799 261.189852257287 289.799339785995 319.5591048673 98.3578842539335 19.8304849257512 1118.25904802362 0 486.135104088865 562.193639688167 637.224459478515
"685" "9" "18" "priv" 1822.13 1832.89398199659 2328.99874609861 1825.58564629839 3093.92651925489 2076.08002079191 1628.62075156592 1102.02202103078 756.286101194691 767.882828930424 363.433212900096 481.134528475059 519.761399517808 609.981310790767 188.545294753183 35.7864294342112 2141.71253607822 0 880.94234374899 1018.77066359136 1154.73662384309
"93" "10" "18" "priv" 1984.09 2137.27426186019 2135.72958930326 2316.16708618578 4863.70135463776 2638.17480536194 2797.68621672625 2516.74213049384 1646.23732678314 1721.57903277645 840.535491085371 1338.77482328474 1422.15506380809 1559.77535591052 482.899872516949 86.4717124455107 5407.39446726621 0 2134.10034401025 2467.99218934738 2797.37243154582
"21" "1" "19" "priv" 348.33 161.791095785336 234.117361801571 506.756399399477 434.83528384645 790.70863394035 790.481444698285 371.366807417619 327.807512351105 259.446510423004 224.144781051147 110.17715148473 136.725494166371 170.254972837722 96.1497379780353 28.7283057236532 5.8705025958351 295.724186523535 0 142.273485053946 164.532961559132
"169" "2" "19" "priv" 883.07 757.11786433776 638.749324745555 810.117286373505 636.613827336337 1100.71178675772 984.234792280457 483.318374349054 412.009502162967 325.243678973816 279.71247176808 136.629956398575 169.103562118441 209.591690299034 120.770652971324 36.1367094807742 7.38872558935909 373.60933958595 0 179.14128656796 207.168935275352
