"vol" "age" "ownership" "step0.nomgmt" "step0.thin" "step0.finalfell" "step1.nomgmt" "step1.thin" "step1.finalfell" "step2.nomgmt" "step2.thin" "step2.finalfell" "step3.nomgmt" "step3.thin" "step3.finalfell" "step4.nomgmt" "step4.thin" "step4.finalfell" "step5.nomgmt" "step5.thin" "step5.finalfell" "step6.nomgmt" "step6.thin" "step6.finalfell" "step7.nomgmt" "step7.thin" "step7.finalfell" "step8.nomgmt" "step8.thin" "step8.finalfell" "step9.nomgmt" "step9.thin" "step9.finalfell" "step10.nomgmt" "step10.thin" "step10.finalfell" "step11.nomgmt" "step11.thin" "step11.finalfell" "step12.nomgmt" "step12.thin" "step12.finalfell" "step13.nomgmt" "step13.thin" "step13.finalfell" "step14.nomgmt" "step14.thin" "step14.finalfell" "step15.nomgmt" "step15.thin" "step15.finalfell" "step16.nomgmt" "step16.thin" "step16.finalfell" "step17.nomgmt" "step17.thin" "step17.finalfell" "step18.nomgmt" "step18.thin" "step18.finalfell" "step19.nomgmt" "step19.thin" "step19.finalfell" "step20.nomgmt" "step20.thin" "step20.finalfell"
"612" "8" "18" "pub" 700.83866440715 256.51133559285 0 455.440874964495 166.694209457669 0 571.169066485514 209.051451545495 0 524.687879452439 192.039046306864 0 469.513340138265 171.844819748072 0 423.682693433432 155.070516339334 0 184.615787390259 67.5705331341274 0 128.083524195277 46.8793711410914 0 353.316319784408 129.315983374453 0 162.806518771823 59.5882043818309 0 222.182558676061 81.320206441013 0 177.992935838825 65.1465280339971 0 251.002809362236 91.8685984905371 0 367.855957568858 134.637581762979 0 308.180176411493 112.795872529983 0 43.7686414983871 16.019596603354 0 671.791691527681 245.879961802215 0 0 0 0 471.506998883361 172.57451132103 0 493.887082063496 180.765761773902 0 518.173813356704 189.654857364077 0
"686" "9" "18" "pub" 473.7899238568 173.4100761432 0 342.541796980453 125.372440623204 0 430.09493930185 157.417438441939 0 434.803341133443 159.140742967884 0 482.901459174744 176.744955070983 0 379.621455370744 138.943827562973 0 326.577538505059 119.52942214942 0 211.371335876574 77.363231261805 0 487.7684248433 178.526294953226 0 278.906191578603 102.081410944217 0 384.054475868781 140.56634079806 0 336.874829136223 123.298294939882 0 444.110659559858 162.547279738179 0 675.914823285379 247.389053819687 0 568.655786786875 208.131575452811 0 80.3053955255538 29.3922771498303 0 1242.78765771244 454.868057554725 0 0 0 0 866.314251710289 317.076435754733 0 907.433864058203 332.126471116789 0 952.056619386528 348.458678725204 0
"94" "10" "18" "pub" 178.77663366049 65.43336633951 0 366.616968398438 134.184103975536 0 285.062283920035 104.334579253459 0 659.700397544136 241.454472561566 0 945.203886551253 345.950535637059 0 621.146377006652 227.343459852371 0 975.315900470079 356.971721110955 0 605.693473552111 221.687600515237 0 1085.90999020999 397.449849828149 0 759.726395813454 278.064613686949 0 1066.0432999799 390.178516918685 0 926.339986436139 339.046230183091 0 1163.24517948128 425.755012907423 0 1812.31676142474 663.319272465678 0 1529.72201553497 559.887827568118 0 215.353311043722 78.8206590840651 0 3349.1632191629 1225.8146904504 0 0 0 0 2324.78484931951 850.885798615887 0 2435.13077934155 891.273099323865 0 2554.87751710718 935.101154477089 0
"22" "1" "19" "pub" 0 0 0 111.250952519318 55.5565474806825 0 13.9530127053202 6.96786135585748 0 166.769345914921 83.2813461353141 0 135.183652739988 67.5080693871558 0 111.991760048811 55.9264922564742 0 133.653033669236 66.7437081915578 0 163.346809720293 81.5721985703241 0 138.685721480617 69.2569339484327 0 160.500943022637 80.1510284613799 0 48.2711917616617 24.1056880532347 0 102.32033815528 51.0967735217931 0 38.8476841500032 19.3997728569511 0 61.2250898238256 30.5746111181906 0 85.3687052908122 42.6314599691168 0 71.6762141167573 35.7936979651635 0 10.4023675114066 5.19473866489927 0 155.395323272486 77.601381922234 0 0 0 0 111.368585095618 55.6152908861322 0 116.654695808707 58.2550710782962 0
"170" "2" "19" "pub" 437.36065304973 218.40934695027 0 157.125218947121 78.4652579521293 0 100.753994337857 50.3145720871705 0 243.06459133674 121.381697897171 0 148.200869769526 74.008612704682 0 167.269263441979 83.5309951603289 0 163.924012144397 81.8604421597455 0 164.52787626787 82.1620000798162 0 132.698639458044 66.2671024087879 0 162.751222650267 81.2747740486864 0 49.9539659651314 24.9460325430322 0 102.614798372858 51.2438211891485 0 40.3800779373772 20.1650203112824 0 63.3832288675364 31.6523435019292 0 88.3105698108596 44.1005695110002 0 74.1030169902558 37.0055958052684 0 10.7425542938893 5.36462128347744 0 160.692803476461 80.2468398155405 0 0 0 0 115.048765816147 57.4531010828769 0 120.509556334283 60.1801129495863 0
"244" "3" "19" "pub" 727.89399199711 363.49600800289 0 465.892812314676 232.657748649609 0 316.263194937954 157.935647363665 0 438.008153555589 218.732696025338 0 201.341496929939 100.54600145628 0 306.389159959477 153.004747621369 0 247.520539678618 123.606911255088 0 181.960281695572 90.8674020374169 0 131.718434079953 65.7776070346309 0 184.204505833171 91.9881236315638 0 59.0476740591791 29.4872523174399 0 113.549607547414 56.7044507958291 0 48.2589856493847 24.0995925597497 0 75.0983909235383 37.5026660588991 0 104.53466958183 52.202567281318 0 87.6175728859819 43.7545004150592 0 12.671995131163 6.32814626065506 0 190.090280175264 94.9273640991031 0 0 0 0 135.806519347831 67.8191167758669 0 142.252576790471 71.0381516539104 0
"318" "4" "19" "pub" 1029.15176070041 513.93823929959 0 647.389623201721 323.293702439647 0 457.027279730599 228.230475257381 0 567.75176995395 283.524117775182 0 247.057941378732 123.375898721441 0 393.287431194765 196.400042875441 0 293.646305682867 146.641215690845 0 173.242609849686 86.5139674028426 0 114.034657803224 56.9466753966723 0 183.192878369918 91.4829366832974 0 61.4364883067601 30.6801793815496 0 110.703813720581 55.2833170771471 0 51.0009660196606 25.4688838708141 0 78.628346026703 39.2654565236333 0 109.509222670346 54.6867616958271 0 91.6995097448954 45.7929397612392 0 13.2306335933143 6.60711937094513 0 199.047572861364 99.4004606896899 0 0 0 0 141.893508064685 70.85883976254 0 148.628484471672 74.2221551145688 0
"392" "5" "19" "pub" 1009.35691771809 504.05308228191 0 683.208078631131 341.180737783486 0 443.748295434572 221.599210492171 0 612.074783306638 305.65816283325 0 304.910384301714 152.266276011164 0 411.312669758776 205.401494094101 0 307.150958288846 153.385174791635 0 161.934720431319 80.8670288270246 0 104.359934108739 52.1153078072417 0 185.856324666147 92.8130096154189 0 65.2948186658446 32.606954019757 0 111.310556884193 55.5863127334942 0 55.8371645967888 27.8839867512104 0 85.0866600404867 42.4906120933318 0 119.042042255036 59.4472651511992 0 99.6325013793994 49.7545204616799 0 14.3382146274533 7.16022365381552 0 216.398098250578 108.064973359218 0 0 0 0 153.886854610287 76.8480822069798 0 161.191095299532 80.4956769958145 0
"466" "6" "19" "pub" 366.29129765229 182.91870234771 0 1198.19717349202 598.356208669498 0 633.135582830845 316.1755137615 0 993.416883237574 496.092941155867 0 586.971274874849 293.121962229662 0 657.146446267964 328.166068847892 0 503.401833403268 251.389019383677 0 233.375840893769 116.543325624179 0 149.623915789412 74.7192540248742 0 306.009205616679 152.815005861788 0 114.787825113877 57.3227924051802 0 182.088499294315 90.931431395828 0 103.195464341021 51.5337944046594 0 154.589650900498 77.1990449141039 0 218.114665505016 108.922193437027 0 182.484077761641 91.1289755372906 0 26.168674557365 13.068123711573 0 396.691982502919 198.100209140256 0 0 0 0 281.145438903135 140.398527578334 0 294.49000923458 147.062544725509 0
"540" "7" "19" "pub" 268.32416538568 133.99583461432 0 695.408960677083 347.273619393416 0 357.002692514755 178.280154805718 0 593.64548507513 296.454932127817 0 398.857326871214 199.181539722018 0 396.933520081122 198.220828277692 0 314.075874874897 156.843342550207 0 133.972142399286 66.9030648434428 0 86.7777508111253 43.3351097139415 0 197.119515642246 98.4376266643292 0 77.8552292128008 38.8793771237989 0 117.329511251653 58.5920606981398 0 73.1100613718238 36.5097332107252 0 108.024073117558 53.9451070872426 0 153.604024821074 76.7068425478348 0 128.505240787756 64.1730012163434 0 18.379531337882 9.17837809315322 0 279.539281078198 139.596443807886 0 0 0 0 197.610737982351 98.6829334832245 0 206.990333118386 103.366919648954 0
"614" "8" "19" "pub" 533.6204134149 266.4795865851 0 904.986169604059 451.932374172155 0 400.837491522128 200.170395178594 0 601.498278502678 300.376463413922 0 508.520209653715 253.945036269309 0 455.666209033864 227.550783200141 0 390.14203439043 194.829293295789 0 166.625513428085 83.2095190075168 0 112.615981868674 56.2382164115339 0 292.898015588763 146.26753426879 0 130.274876426176 65.0567226060753 0 182.359179387735 91.0666037347752 0 136.561257281894 68.1960181229539 0 194.379240826065 97.0691870735865 0 282.901826501451 141.275633156225 0 236.952442828081 118.329410603079 0 33.7063195693888 16.8322760493278 0 516.303062746098 257.831640721411 0 0 0 0 362.944378454319 181.247316430328 0 380.171536054962 189.85022164169 0
"688" "9" "19" "pub" 310.55494226036 155.08505773964 0 712.265688373008 355.691539163091 0 468.392457514485 233.906022521278 0 586.455296368268 292.864292665935 0 587.447115213398 293.359587578148 0 597.587175556412 298.423335178923 0 491.103634287601 245.247539534525 0 347.057097253413 173.313519259254 0 227.359475335011 113.538870459912 0 530.466495883598 264.90458192123 0 290.832222408439 145.235917601166 0 401.633784773115 200.568048437332 0 339.625532934908 169.602341542865 0 452.786084901212 226.112505598894 0 683.910508843512 341.531517678509 0 575.026668192967 287.157059518875 0 81.3038518954895 40.6015517701731 0 1256.15785449317 627.300637936239 0 0 0 0 876.803046655214 437.858274375216 0 918.420509732561 458.641220598357 0
"96" "10" "19" "pub" 367.26503318983 183.40496681017 0 378.30131611501 188.916270421135 0 466.016586562553 232.719559085595 0 441.474860914023 220.463901804695 0 748.700415607034 373.886328580031 0 1001.24795305037 500.003624094097 0 689.348155015079 344.246971711691 0 947.341356955288 473.083725453603 0 592.538357677191 295.902054381983 0 1114.09769557148 556.358575998607 0 749.252675614141 374.162116414756 0 1047.9509197656 523.326171263773 0 911.385558429449 455.128103656479 0 1154.63539246983 576.602308132939 0 1791.09245197723 894.436502314773 0 1510.91278946925 754.520264559021 0 212.828361770758 106.28231685387 0 3306.90845428676 1651.40533536512 0 0 0 0 2297.23030520485 1147.19183642958 0 2406.26835858723 1201.64330540813 0
"26" "1" "20" "pub" 0 0 0 76.8871929076625 32.3174805674725 0 86.3439871918745 36.2923917841902 0 25.077193656545 10.5405294176291 0 130.756280428524 54.9599145451788 0 97.4075162940417 40.9426511218714 0 88.5183123631485 37.2063113696587 0 99.3637079199828 41.7648840902869 0 115.143151784325 48.3973524008914 0 96.5307521973485 40.5741267215701 0 113.32868364624 47.634689120112 0 34.2608301397622 14.4006260392021 0 72.0473040447774 30.2831623883336 0 27.6037420289879 11.6024966301304 0 43.4591343664801 18.2668878554926 0 60.5850554413122 25.4653119441524 0 50.8600771920448 21.3776767515497 0 7.37920975170159 3.10165397819008 0 110.271914680317 46.349857824813 0 0 0 0 79.0091147294613 33.2093738028522 0
"174" "2" "20" "pub" 331.27668309132 139.24331690868 0 479.640891407046 201.604254248532 0 282.36724509337 118.685539308931 0 155.173145935729 65.2228926395325 0 362.995799043003 152.575601189327 0 222.503213499912 93.5232905058623 0 249.585265742113 104.906508750228 0 243.964044614288 102.543778395615 0 243.582356849481 102.383346125226 0 196.345171214771 82.5284551989157 0 241.438018134975 101.482030546969 0 74.2121048591969 31.1930786644612 0 152.169528114807 63.9604020102237 0 60.0308004948638 25.2323456622024 0 94.1950141862676 39.5923615545876 0 131.249618032628 55.1672758472488 0 110.131047066424 46.2906478809667 0 15.9641265272973 6.71009474155462 0 238.824217369257 100.383389118419 0 0 0 0 170.974031339982 71.8643733294839 0
"248" "3" "20" "pub" 161.31538219392 67.80461780608 0 327.873997816137 137.813088920125 0 208.364488450181 87.5804545826901 0 143.75960933637 60.4255169868811 0 190.502118073996 80.0724836750432 0 85.7333124310134 36.0357109382543 0 132.748612765621 55.7973382974728 0 104.068317170563 43.7423410929864 0 70.8837499495948 29.7940934623106 0 49.8121905145986 20.9372255391358 0 72.7882089444534 30.5945819992222 0 23.6903418043457 9.95760323592751 0 44.576009999228 18.7363367349823 0 19.465955803718 8.18199526635652 0 30.194845103179 12.6915976895104 0 42.0383413277183 17.669695401403 0 35.2236292712988 14.8053129714091 0 5.09015645338891 2.13951148490163 0 76.4326163760765 32.1264114482812 0 0 0 0 54.5646954507462 22.934814215643 0
"322" "4" "20" "pub" 427.51533354561 179.69466645439 0 1173.98730616033 493.454247950764 0 727.438131354671 305.759214051761 0 498.543026780103 209.54926263681 0 674.865244951187 283.661603637489 0 314.296146917785 132.106001485128 0 466.233434494949 195.968787380386 0 364.458817640376 153.190542030609 0 241.305862318009 101.426482374573 0 168.731558879597 70.921809848871 0 251.935264036439 105.894267846879 0 82.8810723348484 34.8368478975359 0 153.925737466867 64.6985777643546 0 68.5468377949911 28.8118347754186 0 106.034478313305 44.5687644818519 0 147.76033695364 62.1071161211108 0 123.789407019221 52.031575149415 0 17.8776365114105 7.51438762036357 0 268.652253548429 112.920808461376 0 0 0 0 191.676657497483 80.5661699907846 0
"396" "5" "20" "pub" 1095.91243956855 460.63756043145 0 787.930013428087 331.185363056125 0 582.243278561841 244.730430763177 0 382.357679829257 160.713851298301 0 513.017774913593 215.633336899801 0 247.50072179265 104.030326306428 0 349.423879282369 146.871006749856 0 263.494515008551 110.752890649176 0 147.966336321138 62.1937024601909 0 97.4622827546213 40.9656707426768 0 164.624632384964 69.1955728494045 0 56.7816184221611 23.8666386501015 0 99.1604655617863 41.6794565865232 0 48.1565783235381 20.2413331181949 0 73.6643420663524 30.9628411861 0 102.963590352098 43.2779986435101 0 86.1988020985719 36.231367103043 0 12.4163816828529 5.21889483253499 0 187.182270556091 78.6770743280571 0 0 0 0 133.224618636896 55.9974146679731 0
"470" "6" "20" "pub" 1408.87639094346 592.18360905654 0 772.936238426921 324.883129694384 0 1049.12816400723 440.973038173082 0 599.351369379347 251.921360378793 0 897.107765298989 377.07531873087 0 503.642681566732 211.692766492721 0 597.477055961853 251.133542731192 0 454.354183184161 190.975660971758 0 220.270476747719 92.584819170487 0 141.617776921483 59.5252548648133 0 276.387760172415 116.172222325587 0 101.634950979551 42.7195405248084 0 164.866543787839 69.2972538545995 0 90.1120340659805 37.876189774806 0 135.631599247213 57.009124761143 0 190.932579927215 80.2534168324435 0 159.762206545211 67.1517818532147 0 22.9332998668904 9.63940085166493 0 347.214122429255 145.942194402069 0 0 0 0 246.314476325199 103.531719667365 0
"544" "7" "20" "pub" 1187.85629327274 499.28370672726 0 319.162103774696 134.15127665019 0 914.868862824225 384.540722297081 0 473.965302511121 199.218671852862 0 754.611679435092 317.180890131066 0 475.117250881015 199.702862621844 0 504.866879242363 212.207325330113 0 393.483538533997 165.390309221777 0 176.946843123469 74.3748854374994 0 114.192457628413 47.9977534722869 0 245.492738857222 103.186324242606 0 95.0258114890742 39.941565039246 0 146.659723467733 61.6445026012519 0 87.9941888059658 36.9860100134296 0 130.525821728527 54.8630473781371 0 185.227634342479 77.8554951357236 0 154.98550192974 65.1440214870318 0 22.1874818040863 9.3259161237144 0 337.071692612047 141.679094578432 0 0 0 0 238.487750568378 100.241964273945 0
"618" "8" "20" "pub" 1173.19061846871 493.11938153129 0 389.391745134854 163.670433015323 0 807.62399420765 339.463202538495 0 395.083550308269 166.062831490666 0 618.048665370402 259.780269996951 0 470.342354840111 197.695862441737 0 448.274432522835 188.420199959046 0 367.97924982301 154.670261790804 0 165.844228453629 69.7081975240569 0 109.504529784126 46.0273080537448 0 264.818782751546 111.309511270009 0 115.764087099362 48.658345997074 0 166.398748913487 69.9412754074861 0 118.783497751389 49.9274747216625 0 169.347111841123 71.1805411163303 0 246.026419163779 103.410642523508 0 206.122333390167 86.6380245128568 0 29.3454083587373 12.334559612769 0 449.070061600087 188.754621418207 0 0 0 0 315.904778853746 132.78214700904 0
"692" "9" "20" "pub" 274.12068306294 115.21931693706 0 454.694318369117 191.118627723625 0 831.965899800388 349.694673232364 0 447.917452314772 188.270152851058 0 609.887701213457 256.350026407871 0 574.732313950404 241.573397144267 0 563.191591842068 236.7225624556 0 464.041733511712 195.04756433586 0 292.061719801311 122.760353151621 0 191.678921582957 80.5671216387188 0 448.856569632915 188.664885764719 0 236.742089838226 99.5082223516473 0 329.125122400658 138.338965765393 0 269.626234152241 113.330195227187 0 363.018352753055 152.585081039726 0 544.916661215699 229.041182851862 0 457.929549982842 192.478471032424 0 64.8174321439072 27.2442785921428 0 999.962188292759 420.307431787354 0 0 0 0 698.808949757998 293.725701253027 0
"100" "10" "20" "pub" 725.85585401895 305.09414598105 0 548.395057010746 230.503233737858 0 795.090992279918 334.195289496879 0 739.463037719118 310.813562676836 0 784.263348004346 329.644178053813 0 1091.16818091033 458.643437857898 0 1348.92310724654 566.983845512588 0 975.463569242521 410.010090771968 0 1148.18366629655 482.608376247924 0 724.194001736996 304.395630704357 0 1422.06018870602 597.725066767302 0 917.688671132564 385.725953500906 0 1280.51891509948 538.231968030193 0 1107.97325367212 465.707001916822 0 1416.90206589475 595.556987436872 0 2187.09470823896 919.286919703508 0 1843.8538048313 775.01476193127 0 259.905728915718 109.244440146174 0 4034.20663351538 1695.67114565329 0 0 0 0 2804.91958263957 1178.97312513595 0
"28" "1" "21" "pub" 162.9447212068 49.8952787932 0 106.601031073083 32.6422858355971 0 237.947162547066 72.8617651766019 0 184.749730765076 56.5721875199195 0 77.2009303410636 23.639685372643 0 258.987325748603 79.3044704144277 0 177.51623734411 54.3572205776654 0 176.565145574407 54.0659869086286 0 186.549175256469 57.1231951494151 0 203.584324615081 62.3395256953615 0 168.14551961826 51.4878144995743 0 200.92131683375 61.5240864795713 0 61.1345372916776 18.7199975517479 0 127.307927070738 38.9829413725969 0 49.3324899323364 15.1060943889843 0 77.5666970381281 23.7516867384322 0 108.112523520183 33.10511971253 0 90.7422354369042 27.786166387657 0 13.1609468868986 4.03001158454772 0 196.7564104936 60.2487511299492 0 0 0 0
